user_id,age,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned
U133864,22,1,5,24,1,12.99,4,1,1,4,241,2,3,71,3.7,8,74,39,0
U133865,29,2,7,9,2,15.99,3,2,2,6,143,1,8,66,3.6,3,78,29,0
U133866,20,3,5,1,1,15.99,2,3,3,6,112,19,12,52,1.2,28,72,4,0
U133867,58,3,7,27,3,12.99,3,2,2,7,136,18,1,74,4.5,9,43,30,0
U133868,55,3,3,33,3,15.99,2,4,3,7,267,11,10,55,4.6,18,70,59,1
U133869,19,3,10,29,2,15.99,2,2,2,5,70,4,10,72,4.5,35,47,4,0
U133870,43,2,5,57,2,12.99,1,3,2,3,234,8,8,46,3.8,19,43,46,0
U133871,19,3,4,36,3,15.99,3,3,3,3,118,3,4,57,4.6,5,91,42,1
U133872,29,3,2,42,1,7.99,4,1,3,7,196,17,9,92,3.6,0,78,50,0
U133873,57,2,8,47,2,7.99,2,3,3,3,26,4,5,34,4.3,23,54,29,0
U133874,19,2,4,54,1,7.99,1,2,1,7,124,10,13,54,1.2,44,2,12,0
U133875,58,3,8,5,2,15.99,4,2,2,3,105,14,2,98,3.4,3,96,27,0
U133876,33,2,2,29,1,12.99,2,3,2,2,251,14,12,70,3.6,12,69,17,1
U133877,47,2,5,9,1,12.99,4,4,2,1,293,10,0,48,3.7,5,97,29,0
U133878,64,1,7,35,1,7.99,2,1,1,3,17,8,8,74,1.3,37,78,7,0
U133879,63,2,3,5,1,12.99,4,3,1,3,108,10,10,69,3.9,11,58,51,0
U133880,53,1,7,36,3,12.99,3,4,3,8,16,10,6,44,4.4,33,0,27,0
U133881,21,1,9,39,1,15.99,2,4,2,4,131,17,8,58,2.5,47,61,43,0
U133882,28,1,1,35,1,12.99,3,3,1,6,276,15,9,85,1.2,1,30,20,0
U133883,41,1,1,47,3,15.99,1,1,2,2,86,14,9,34,4.6,29,95,12,0
U133884,35,1,4,14,3,7.99,2,2,3,7,283,8,9,72,4.3,8,35,9,0
U133885,44,2,3,2,1,15.99,3,1,3,2,52,6,10,86,2.4,25,90,3,1
U133886,54,2,3,7,1,7.99,2,4,1,4,195,17,6,46,4.2,3,63,40,0
U133887,19,2,6,15,3,12.99,1,4,3,2,60,10,10,87,2.7,32,5,22,1
U133888,32,3,4,12,1,7.99,2,2,1,2,125,12,5,80,3.8,19,72,4,0
U133889,28,2,1,38,2,15.99,4,2,2,7,298,16,9,37,2.8,18,46,9,0
U133890,44,1,9,31,2,7.99,2,3,1,4,92,16,10,88,5.0,47,14,50,0
U133891,64,3,7,47,3,12.99,4,2,3,5,20,12,13,46,4.5,36,79,54,0
U133892,40,3,1,40,1,12.99,1,2,2,8,107,19,14,35,1.5,47,79,11,0
U133893,52,2,9,9,1,12.99,4,2,2,4,96,19,0,30,1.9,35,50,5,0
U133894,47,3,7,22,1,15.99,4,1,1,4,277,16,13,95,3.9,48,47,45,0
U133895,64,2,7,30,2,15.99,4,4,3,2,87,15,9,80,2.8,13,62,51,0
U133896,41,2,6,43,1,7.99,4,4,3,3,99,7,12,49,2.6,42,19,37,0
U133897,36,1,7,38,1,7.99,1,1,3,2,248,10,8,35,4.6,36,27,42,0
U133898,46,3,4,24,1,15.99,1,3,2,8,10,16,3,66,1.5,14,68,51,0
U133899,30,3,6,28,3,12.99,3,3,3,2,121,9,11,31,3.2,28,90,27,0
U133900,40,3,9,16,3,12.99,1,4,1,2,21,15,6,49,4.8,48,47,40,0
U133901,29,2,9,17,1,15.99,4,3,2,3,222,6,0,53,1.6,42,60,7,0
U133902,58,3,7,15,1,12.99,3,4,3,1,253,9,7,64,3.8,17,55,38,0
U133903,46,1,4,12,3,7.99,2,2,2,2,207,6,2,81,3.8,40,67,54,0
U133904,23,3,5,33,3,7.99,3,1,3,7,195,10,6,64,2.8,45,89,21,0
U133905,40,3,4,46,3,7.99,1,4,1,5,133,13,11,50,4.1,5,13,36,0
U133906,48,1,10,28,3,15.99,2,2,2,8,91,7,9,70,4.8,48,49,5,0
U133907,62,2,3,4,2,12.99,2,1,1,8,40,4,14,84,2.7,13,20,39,0
U133908,38,2,7,21,1,12.99,3,1,1,4,238,11,2,90,2.1,34,74,47,0
U133909,41,3,4,46,2,7.99,1,2,1,2,88,4,12,89,1.9,38,44,15,0
U133910,25,1,7,21,3,7.99,1,4,2,2,274,16,14,32,4.9,35,52,43,1
U133911,61,1,7,5,3,7.99,2,1,2,6,193,9,2,49,2.8,46,87,3,0
U133912,26,1,3,55,1,15.99,3,2,1,3,160,16,7,67,2.0,24,92,14,0
U133913,39,2,10,12,3,7.99,1,3,3,7,44,5,13,33,1.0,43,56,11,0
U133914,21,2,2,45,3,7.99,2,2,1,8,187,7,11,34,2.4,28,97,20,0
U133915,30,2,1,52,2,15.99,1,3,3,2,281,11,12,36,2.4,31,63,12,0
U133916,51,1,7,8,1,7.99,4,1,1,5,81,15,0,56,3.1,41,52,32,0
U133917,20,2,5,12,3,15.99,2,3,1,1,64,15,1,64,3.3,18,82,51,0
U133918,54,3,3,11,1,7.99,4,2,1,6,257,16,14,82,1.1,26,95,16,0
U133919,45,2,8,31,1,7.99,1,3,3,3,244,14,6,40,3.9,14,61,18,1
U133920,43,3,4,13,2,7.99,1,3,3,4,177,4,1,77,3.0,48,72,21,1
U133921,63,2,9,32,2,15.99,3,1,3,4,98,17,6,89,4.1,39,97,59,0
U133922,51,3,10,57,2,15.99,4,2,2,1,142,5,0,91,5.0,29,9,37,0
U133923,32,1,8,58,1,15.99,3,4,3,1,285,2,8,35,4.6,33,84,45,0
U133924,25,2,4,15,1,15.99,4,2,3,1,66,3,2,94,1.9,15,15,19,0
U133925,52,3,5,30,3,15.99,2,4,2,3,46,17,10,92,2.8,25,76,1,0
U133926,41,1,3,6,1,12.99,2,1,1,5,208,3,7,83,2.0,29,57,48,0
U133927,54,3,9,8,2,12.99,1,4,1,8,86,9,12,98,4.2,1,57,15,0
U133928,21,2,5,15,2,15.99,1,2,3,3,59,4,10,45,3.8,47,94,37,0
U133929,29,2,2,31,2,12.99,4,1,1,8,119,4,10,36,2.9,20,62,37,0
U133930,36,2,1,14,1,12.99,2,1,1,2,174,2,2,60,1.7,4,48,0,0
U133931,32,1,1,9,1,12.99,4,4,1,3,35,6,7,46,1.4,5,90,44,0
U133932,47,2,4,28,2,12.99,3,4,3,4,51,19,3,43,1.2,33,75,1,0
U133933,62,1,7,19,2,15.99,3,1,1,5,187,17,0,95,2.1,23,3,19,0
U133934,54,1,3,48,1,15.99,1,1,1,2,201,1,11,36,3.3,45,29,53,0
U133935,29,2,8,9,1,7.99,4,1,2,7,156,9,1,44,1.7,17,23,32,0
U133936,36,2,9,55,1,7.99,4,3,3,3,15,19,3,91,4.3,27,78,32,1
U133937,51,2,7,14,2,12.99,1,2,2,8,62,19,11,62,2.3,36,78,56,0
U133938,24,2,4,57,1,7.99,3,4,1,3,27,4,11,92,2.8,16,45,16,0
U133939,45,3,9,35,2,15.99,3,2,3,6,194,13,11,39,4.3,12,72,45,0
U133940,45,3,4,28,3,7.99,1,2,3,8,194,9,13,44,2.7,6,76,19,0
U133941,46,3,8,43,1,7.99,1,3,3,4,126,16,5,71,2.2,20,10,48,1
U133942,54,1,10,35,1,12.99,3,3,2,8,276,18,8,90,3.0,4,49,20,1
U133943,37,1,2,42,3,12.99,4,3,2,2,196,14,3,46,2.5,37,27,45,0
U133944,28,3,5,21,3,12.99,1,2,3,1,296,1,3,35,2.3,43,67,54,0
U133945,56,2,8,3,2,15.99,2,4,2,2,97,6,14,73,2.9,45,72,38,0
U133946,59,1,2,17,1,7.99,3,1,2,4,268,10,2,98,1.8,26,33,37,0
U133947,40,1,5,1,1,15.99,2,1,1,1,87,8,13,65,1.3,28,72,31,0
U133948,63,1,7,9,3,7.99,3,3,2,4,297,9,7,53,1.4,26,98,39,0
U133949,37,1,10,31,1,7.99,1,4,2,7,140,16,11,53,2.8,5,80,2,0
U133950,37,3,6,34,1,15.99,1,3,2,8,113,12,0,68,1.0,27,89,28,0
U133951,28,3,10,27,2,12.99,2,1,3,1,182,10,8,56,2.8,49,81,16,0
U133952,19,1,4,48,2,15.99,1,4,3,2,66,4,12,50,1.7,2,29,57,0
U133953,30,2,3,31,1,12.99,2,1,1,5,142,17,13,94,4.5,46,15,44,0
U133954,30,3,3,36,1,12.99,1,2,1,8,30,17,1,36,4.8,11,56,10,0
U133955,58,1,6,34,2,12.99,1,1,3,7,57,14,0,56,4.2,24,12,57,0
U133956,32,3,5,45,1,7.99,3,2,1,1,170,4,13,56,4.9,26,89,9,0
U133957,48,1,4,16,1,12.99,3,2,1,6,248,6,8,78,1.6,30,10,33,0
U133958,40,2,9,43,1,7.99,1,1,1,4,42,18,8,98,3.7,19,34,37,0
U133959,39,1,3,23,1,7.99,2,2,3,2,57,8,8,63,1.7,19,33,29,0
U133960,33,1,2,22,2,7.99,1,1,1,2,248,14,6,47,1.2,23,20,45,0
U133961,59,1,4,52,3,12.99,1,1,2,1,169,9,12,75,4.0,38,12,19,1
U133962,46,2,3,4,1,12.99,2,2,1,3,275,12,14,94,1.2,44,1,17,0
U133963,37,1,9,3,2,7.99,1,4,2,2,146,7,7,94,1.3,42,56,29,0
U133964,45,1,9,15,3,12.99,3,2,1,4,286,8,1,91,3.7,28,67,49,1
U133965,44,3,1,33,3,12.99,4,4,2,5,284,12,10,74,3.5,32,71,31,0
U133966,61,1,1,59,1,7.99,1,4,1,8,260,12,8,94,1.4,25,52,34,0
U133967,46,3,8,8,1,7.99,1,1,2,4,69,10,14,79,3.1,41,10,51,0
U133968,22,1,5,14,2,7.99,1,2,3,1,66,4,3,34,4.1,12,73,23,1
U133969,59,2,6,36,1,7.99,4,2,2,4,217,5,10,57,1.5,28,16,53,0
U133970,55,2,5,38,3,12.99,1,4,3,4,161,19,6,96,4.6,40,40,58,0
U133971,55,2,7,14,2,15.99,3,2,2,6,20,15,2,37,4.6,11,47,29,0
U133972,61,1,7,36,2,12.99,4,2,1,8,132,3,14,95,3.2,12,73,43,0
U133973,19,2,9,28,3,7.99,3,1,1,7,190,16,5,47,3.2,16,10,2,0
U133974,62,2,7,46,3,12.99,4,4,3,1,18,19,0,60,4.2,33,56,51,0
U133975,37,1,1,31,3,12.99,1,1,1,7,246,12,0,89,2.6,3,69,37,0
U133976,60,3,3,43,2,15.99,2,4,2,1,266,14,2,45,1.7,40,68,44,0
U133977,64,1,3,1,2,15.99,4,1,2,5,154,19,13,38,3.6,32,92,36,0
U133978,30,1,8,48,1,15.99,2,4,1,3,45,4,5,45,3.8,11,2,0,1
U133979,43,3,4,31,1,7.99,1,4,1,7,120,4,1,39,2.5,41,94,41,1
U133980,52,2,6,30,2,15.99,3,4,2,5,291,12,12,49,1.5,40,24,51,0
U133981,63,1,2,12,3,12.99,4,3,3,4,187,10,2,86,1.6,30,11,8,0
U133982,25,3,4,14,2,7.99,4,4,1,7,206,2,9,43,3.1,33,55,25,1
U133983,45,3,10,37,1,7.99,3,1,2,7,206,13,3,44,4.9,19,14,40,0
U133984,58,2,8,6,2,7.99,2,1,3,7,286,1,1,74,1.9,2,46,3,0
U133985,32,1,8,30,2,15.99,3,1,2,5,158,6,12,73,1.5,4,65,44,0
U133986,25,3,9,58,2,7.99,3,4,1,3,27,2,11,60,1.2,9,76,34,0
U133987,28,1,2,17,1,7.99,3,4,2,7,281,8,8,47,5.0,25,49,39,0
U133988,46,1,5,55,1,12.99,3,4,2,2,197,13,12,85,1.8,7,66,52,0
U133989,22,2,7,13,1,15.99,4,1,3,1,123,4,0,61,3.8,20,86,11,0
U133990,64,1,4,58,1,15.99,1,3,2,8,12,2,1,91,4.5,41,44,39,0
U133991,64,2,6,48,1,7.99,3,4,1,7,167,19,8,31,2.5,48,84,56,1
U133992,24,3,5,38,3,12.99,4,1,2,4,59,14,8,80,1.8,47,8,2,0
U133993,35,2,1,16,1,12.99,1,1,3,7,182,5,11,44,1.5,18,22,45,0
U133994,45,2,10,48,2,7.99,1,4,2,6,54,6,8,42,3.3,23,2,16,0
U133995,29,3,10,57,1,15.99,4,1,3,6,47,13,4,35,1.7,45,46,18,0
U133996,29,2,8,28,2,7.99,4,2,1,8,174,13,0,74,4.6,27,89,33,0
U133997,53,2,4,12,2,7.99,4,2,3,8,31,16,12,77,3.6,30,41,59,0
U133998,46,3,8,36,1,15.99,4,3,3,4,40,19,13,38,1.7,48,67,24,1
U133999,28,2,1,16,1,7.99,3,3,3,1,132,11,9,35,2.5,42,56,45,0
U134000,23,1,5,12,3,15.99,2,2,1,7,179,8,8,36,2.0,2,8,2,0
U134001,38,2,8,1,1,7.99,1,4,2,1,56,3,11,78,2.1,21,45,6,0
U134002,27,2,6,19,3,12.99,3,4,3,6,77,12,14,61,1.8,48,34,35,0
U134003,49,1,10,6,3,7.99,1,3,2,5,134,17,11,73,2.4,38,18,9,1
U134004,64,2,9,6,3,12.99,3,4,2,2,73,17,13,97,4.8,42,87,50,1
U134005,50,3,10,18,1,15.99,3,4,1,5,127,3,12,30,3.7,0,48,16,0
U134006,34,3,1,48,2,7.99,4,4,1,4,208,17,14,55,3.1,14,62,41,1
U134007,20,1,4,28,2,15.99,2,1,2,4,289,2,12,53,3.8,44,37,24,1
U134008,60,3,6,12,1,15.99,4,1,2,6,233,17,9,73,1.3,24,24,51,0
U134009,35,2,6,31,3,7.99,1,4,1,2,186,18,1,41,3.7,12,86,0,0
U134010,27,3,1,27,2,15.99,1,1,1,1,286,15,9,68,4.4,5,5,31,0
U134011,58,2,3,46,2,15.99,1,2,3,2,14,10,12,37,3.7,30,80,1,0
U134012,56,2,6,49,1,12.99,4,3,1,1,38,9,0,49,4.2,26,12,19,1
U134013,60,2,3,8,2,12.99,2,3,3,3,270,17,3,68,2.3,13,10,3,1
U134014,25,2,10,11,1,7.99,4,4,3,8,85,8,14,30,1.3,48,75,55,0
U134015,51,2,4,7,1,15.99,4,2,2,5,147,12,10,49,4.2,10,26,58,0
U134016,54,3,3,22,1,7.99,1,2,3,6,181,15,7,78,3.1,8,74,33,0
U134017,58,2,8,20,3,12.99,4,2,1,3,221,19,14,50,1.8,24,20,58,0
U134018,50,1,8,19,1,12.99,3,4,1,6,188,15,11,94,2.7,13,37,40,0
U134019,27,1,3,2,1,7.99,4,2,2,1,296,6,8,59,2.5,37,40,46,0
U134020,57,1,7,49,3,7.99,2,4,2,4,58,18,2,33,4.0,32,78,52,0
U134021,35,3,3,45,3,15.99,3,4,2,2,239,9,4,36,2.3,46,78,12,0
U134022,42,1,8,27,1,12.99,1,3,3,4,158,3,10,74,2.2,38,8,3,0
U134023,59,2,4,56,2,15.99,3,1,3,6,19,18,12,66,4.3,44,21,55,1
U134024,58,3,3,25,1,12.99,4,2,1,1,51,7,14,76,1.3,47,13,4,0
U134025,53,3,8,46,1,12.99,4,1,3,5,10,9,2,83,2.9,45,18,55,0
U134026,19,2,8,11,3,7.99,3,2,2,8,141,5,11,75,1.3,9,43,46,0
U134027,36,1,2,9,1,15.99,3,2,1,7,54,15,3,79,1.6,23,16,35,0
U134028,27,2,8,58,1,7.99,2,2,1,5,292,14,7,36,4.2,47,14,51,0
U134029,20,1,6,26,3,12.99,1,4,3,6,141,1,7,62,2.7,47,66,50,0
U134030,36,1,7,31,1,7.99,1,4,2,2,192,19,5,47,2.0,49,64,9,1
U134031,43,1,6,41,2,7.99,3,4,1,7,245,16,4,98,2.6,29,88,22,0
U134032,64,1,3,49,3,15.99,3,4,3,3,106,17,6,38,3.8,38,7,1,0
U134033,42,1,1,49,2,7.99,1,4,3,2,277,7,8,59,3.7,17,99,12,1
U134034,34,2,5,56,1,15.99,3,1,3,4,241,2,4,41,4.4,28,79,55,0
U134035,27,3,1,11,1,7.99,1,3,3,5,151,5,13,46,1.9,6,54,2,0
U134036,63,3,4,12,3,7.99,4,1,2,3,70,4,3,76,4.0,7,60,18,0
U134037,28,3,2,43,3,7.99,4,3,3,2,192,15,14,74,2.9,22,50,42,0
U134038,28,2,3,10,3,15.99,4,4,3,3,106,6,10,42,1.1,32,41,12,0
U134039,29,2,6,26,1,12.99,2,2,3,6,25,16,9,41,2.4,29,61,9,0
U134040,57,3,4,9,1,12.99,3,1,1,7,242,18,3,37,3.1,10,38,9,0
U134041,25,1,4,18,1,15.99,4,3,3,3,187,7,4,87,2.3,4,77,57,0
U134042,41,3,4,25,2,12.99,2,4,3,1,183,5,0,52,1.8,3,3,50,0
U134043,31,3,10,18,3,15.99,2,4,3,5,266,5,7,44,3.0,14,39,18,0
U134044,40,1,4,43,2,12.99,2,2,2,1,66,15,6,68,4.8,14,37,29,0
U134045,53,1,4,49,1,12.99,3,2,3,3,247,7,11,59,3.0,16,84,28,0
U134046,34,1,4,44,2,7.99,3,2,1,2,11,4,10,58,2.2,39,35,40,0
U134047,62,2,9,54,1,15.99,2,1,2,2,294,18,3,70,3.7,30,64,5,0
U134048,22,1,4,14,1,12.99,4,3,2,7,236,18,11,98,3.3,9,11,46,0
U134049,20,3,9,27,2,7.99,4,2,3,5,205,8,4,68,3.7,4,22,25,1
U134050,26,3,4,22,3,15.99,3,2,3,4,221,18,6,55,1.6,14,52,48,0
U134051,37,3,3,59,1,12.99,1,3,2,7,79,9,6,59,2.0,48,37,53,0
U134052,37,3,6,36,2,7.99,1,4,3,6,57,4,9,92,1.1,6,52,59,0
U134053,36,1,4,17,3,7.99,2,4,3,5,53,16,8,73,3.5,21,85,12,0
U134054,38,2,5,12,3,7.99,2,1,3,4,225,3,11,30,4.4,14,55,29,1
U134055,33,3,5,14,1,7.99,1,2,3,3,117,19,6,30,3.9,20,11,23,0
U134056,50,1,9,6,3,12.99,2,1,1,3,46,11,10,82,4.1,26,38,27,0
U134057,22,1,1,10,2,12.99,4,4,3,4,139,13,13,48,1.4,15,30,23,0
U134058,41,2,5,43,3,7.99,1,2,1,7,181,9,3,52,2.8,26,69,57,0
U134059,32,2,6,45,2,15.99,4,1,3,1,275,7,1,95,3.5,21,33,11,0
U134060,43,1,1,14,1,12.99,2,1,2,7,32,2,14,91,2.5,13,46,37,0
U134061,61,3,5,22,3,12.99,4,4,3,2,220,18,6,78,4.3,14,80,58,0
U134062,42,3,1,45,2,12.99,4,3,1,2,199,15,4,93,2.5,22,77,11,0
U134063,45,2,6,3,1,12.99,2,4,3,8,182,15,14,98,3.9,27,43,42,0
U134064,50,1,3,8,3,7.99,1,4,2,3,242,19,1,56,2.6,23,6,58,0
U134065,63,3,10,38,1,12.99,2,2,3,5,276,16,7,90,3.7,4,22,20,0
U134066,35,1,6,53,3,15.99,1,3,3,4,234,1,5,54,4.6,38,78,52,1
U134067,35,1,5,36,2,12.99,4,1,3,7,132,19,2,46,3.7,2,27,26,0
U134068,55,3,6,5,1,7.99,4,1,3,6,54,1,10,87,4.5,18,33,54,0
U134069,50,3,10,34,1,7.99,2,4,2,4,260,3,10,41,4.0,24,95,52,0
U134070,44,3,10,1,2,12.99,1,1,2,4,77,10,7,74,1.2,49,93,36,0
U134071,32,2,8,5,3,7.99,2,1,2,3,118,4,11,83,2.3,12,11,28,0
U134072,61,2,4,13,1,7.99,3,4,1,3,286,1,5,87,4.2,36,49,31,0
U134073,30,1,2,26,3,15.99,3,3,3,1,83,16,5,81,2.0,24,16,55,0
U134074,51,3,2,46,2,15.99,2,2,1,1,144,3,13,70,3.1,29,1,3,0
U134075,21,3,2,42,3,12.99,3,4,2,6,248,13,10,57,4.8,15,84,10,0
U134076,52,1,1,34,3,7.99,1,1,3,5,202,14,6,90,4.5,36,59,43,1
U134077,36,3,7,43,1,15.99,2,2,1,7,285,15,3,58,3.5,7,64,37,0
U134078,48,3,5,31,3,7.99,3,4,2,6,151,9,2,46,1.5,9,32,46,0
U134079,42,3,8,51,1,15.99,1,4,2,4,16,16,8,74,1.4,1,53,58,0
U134080,57,2,6,38,1,15.99,4,2,2,5,262,9,14,81,2.0,23,81,46,1
U134081,29,1,7,22,1,12.99,1,4,2,1,124,3,0,53,2.0,14,78,17,0
U134082,29,3,1,28,1,15.99,2,3,1,6,224,3,1,75,2.9,19,53,27,1
U134083,59,2,4,55,2,15.99,1,2,1,4,193,4,9,82,3.8,20,41,0,0
U134084,42,2,8,10,3,7.99,1,4,3,7,114,6,6,81,4.0,6,59,12,0
U134085,50,1,6,20,3,15.99,3,3,1,6,29,15,9,63,3.8,4,43,37,1
U134086,54,3,9,47,2,15.99,2,1,2,4,31,13,2,78,2.8,34,84,8,1
U134087,45,2,1,12,2,7.99,1,2,3,8,28,13,6,82,3.3,33,68,0,1
U134088,60,2,9,18,3,12.99,4,4,2,7,235,15,4,50,4.0,47,35,52,0
U134089,26,1,5,37,3,7.99,4,1,1,8,40,5,9,50,2.2,45,41,53,0
U134090,31,2,4,37,3,12.99,2,4,2,4,49,3,7,52,4.5,37,27,24,0
U134091,20,3,8,9,2,15.99,1,4,3,2,48,18,12,57,5.0,29,45,50,0
U134092,22,2,5,27,3,12.99,4,2,3,7,146,3,3,60,2.1,43,87,3,0
U134093,43,2,9,54,2,12.99,1,4,1,2,189,17,11,81,3.3,45,54,6,0
U134094,58,3,4,44,3,7.99,1,1,1,1,120,7,0,53,1.5,2,66,19,0
U134095,35,2,7,44,2,7.99,2,1,1,7,267,15,11,94,1.3,11,54,21,1
U134096,55,1,8,17,1,12.99,2,1,2,6,95,14,13,63,3.8,5,21,28,0
U134097,38,2,9,2,2,12.99,2,3,1,8,54,7,10,48,1.3,22,54,8,0
U134098,56,1,8,1,1,12.99,2,1,3,7,225,19,7,45,2.9,19,11,9,1
U134099,33,1,7,42,2,12.99,1,4,3,4,68,17,14,31,4.3,43,90,18,0
U134100,57,3,6,45,1,15.99,1,1,3,8,204,15,9,78,1.5,47,58,31,0
U134101,40,1,4,15,3,12.99,2,4,3,4,47,19,9,85,4.3,36,53,25,0
U134102,46,2,3,12,3,12.99,3,3,2,2,142,1,1,94,4.2,44,13,31,0
U134103,27,3,10,18,1,12.99,3,3,1,2,63,17,11,81,3.6,25,95,51,1
U134104,22,1,5,24,1,15.99,2,1,1,7,108,14,11,47,4.3,9,67,59,0
U134105,28,1,3,33,1,7.99,3,4,1,7,113,1,12,57,4.6,20,71,21,0
U134106,46,1,7,43,2,7.99,3,4,1,4,164,8,6,48,4.1,13,97,45,0
U134107,62,2,5,56,2,15.99,1,2,2,3,43,18,9,86,2.2,31,16,58,1
U134108,44,2,4,58,1,12.99,1,4,2,5,66,4,2,71,1.6,43,69,11,1
U134109,51,1,6,48,1,12.99,4,4,3,4,103,1,8,40,3.0,20,39,59,0
U134110,31,3,1,36,3,15.99,2,4,2,4,171,19,10,82,2.7,36,7,39,1
U134111,58,2,6,31,1,7.99,2,1,3,1,119,10,7,63,4.0,4,52,22,0
U134112,59,3,2,20,3,12.99,1,4,2,2,37,13,10,99,1.6,34,9,53,0
U134113,27,2,10,38,1,15.99,1,3,3,2,277,10,12,43,2.4,6,64,59,0
U134114,59,3,6,28,3,15.99,3,1,2,1,148,11,9,37,2.5,23,15,32,0
U134115,28,3,6,11,3,15.99,2,3,1,6,68,18,14,99,1.1,31,42,31,0
U134116,28,1,2,27,2,12.99,4,1,3,8,269,8,14,78,3.3,31,53,4,0
U134117,52,1,2,8,2,15.99,3,2,1,5,76,4,3,39,1.6,31,64,59,0
U134118,36,1,4,13,2,7.99,1,4,3,8,200,13,6,67,3.4,35,88,58,0
U134119,41,1,5,21,2,12.99,2,3,2,6,243,14,8,50,3.7,32,37,43,0
U134120,18,3,3,3,3,15.99,3,3,3,7,80,6,13,57,1.9,25,54,21,0
U134121,29,1,1,54,3,12.99,2,1,3,3,41,14,1,88,3.9,17,65,13,0
U134122,64,2,8,37,3,12.99,3,3,3,3,55,11,2,66,4.8,1,20,21,0
U134123,31,1,1,52,1,15.99,2,3,1,8,10,10,7,35,1.7,12,69,3,0
U134124,20,1,3,49,1,7.99,1,2,2,3,184,16,6,87,1.5,34,29,40,0
U134125,62,2,7,43,1,7.99,2,1,2,2,80,6,1,65,1.6,2,24,6,0
U134126,49,1,1,7,3,7.99,3,2,1,3,58,15,1,82,3.4,34,18,41,0
U134127,33,1,4,15,1,15.99,4,3,1,3,122,2,9,54,3.1,22,84,30,0
U134128,55,1,9,5,2,15.99,1,2,2,2,205,3,8,42,4.9,41,79,47,0
U134129,27,2,10,54,3,12.99,3,1,3,2,52,19,14,96,5.0,44,26,0,0
U134130,34,2,8,34,2,7.99,1,2,3,6,217,9,14,59,3.8,48,32,10,0
U134131,57,1,3,19,3,12.99,1,1,1,6,26,11,3,50,3.3,23,9,50,1
U134132,21,2,1,33,1,12.99,1,4,3,6,273,9,7,60,1.6,44,24,20,0
U134133,32,3,5,3,1,7.99,4,3,2,4,148,14,10,38,3.1,16,8,36,0
U134134,50,2,2,46,3,12.99,2,3,2,8,249,14,6,91,2.6,10,17,43,0
U134135,56,1,1,5,2,7.99,1,3,2,2,163,2,1,83,1.1,45,49,31,1
U134136,27,2,4,19,1,12.99,3,2,1,8,265,4,3,41,2.7,11,8,13,0
U134137,24,1,4,42,2,15.99,1,4,3,7,271,6,5,88,1.6,41,70,54,0
U134138,50,3,9,2,3,15.99,4,1,1,5,238,2,13,99,1.6,26,40,29,0
U134139,34,3,5,6,2,7.99,3,2,2,1,45,5,6,78,1.8,8,62,15,0
U134140,29,1,3,58,3,15.99,1,3,1,1,92,13,3,52,3.6,37,50,29,0
U134141,34,2,1,39,1,12.99,3,3,1,8,41,18,6,98,3.4,15,72,33,0
U134142,64,3,4,14,2,12.99,2,1,3,3,72,18,10,71,2.2,38,6,58,0
U134143,33,1,10,4,1,15.99,1,1,2,3,148,7,7,87,1.7,3,97,45,0
U134144,31,1,9,20,2,15.99,3,3,1,4,176,11,1,72,1.6,6,25,54,0
U134145,20,3,8,1,3,12.99,3,2,3,1,177,16,6,74,1.4,39,42,6,1
U134146,61,1,4,34,1,12.99,3,4,1,3,216,2,3,94,4.5,5,23,45,0
U134147,47,3,1,29,3,12.99,1,1,2,6,222,2,4,95,2.2,14,37,21,0
U134148,63,3,2,39,3,12.99,4,2,1,4,81,16,13,94,2.6,49,95,36,1
U134149,58,2,7,45,2,7.99,4,3,1,5,173,6,13,52,3.1,10,53,26,1
U134150,52,1,6,52,1,7.99,3,3,1,7,146,16,0,31,2.2,48,39,42,0
U134151,43,3,5,53,1,7.99,1,2,2,3,268,10,6,92,3.3,20,77,15,0
U134152,29,3,1,30,3,7.99,3,1,3,1,265,16,14,87,4.4,11,65,46,0
U134153,48,2,4,52,1,7.99,2,3,2,1,41,15,14,93,1.9,17,26,40,1
U134154,34,3,6,11,3,12.99,3,2,3,4,202,10,0,78,3.1,19,46,28,0
U134155,54,2,3,48,3,7.99,4,3,1,1,220,2,7,54,2.5,15,29,35,0
U134156,25,3,6,20,2,12.99,4,3,2,1,248,14,11,68,3.0,19,7,32,0
U134157,36,1,10,37,3,12.99,1,3,2,6,141,8,10,81,3.9,42,15,1,0
U134158,43,1,3,21,2,7.99,1,1,2,1,273,1,13,70,2.4,3,31,42,0
U134159,21,1,7,25,2,7.99,3,1,1,5,128,17,11,36,3.3,30,50,18,0
U134160,32,2,6,36,2,15.99,1,1,1,1,50,19,2,78,2.3,42,37,55,0
U134161,64,1,1,4,2,15.99,4,4,2,8,185,3,4,71,3.9,37,75,49,0
U134162,31,2,3,23,2,12.99,2,3,3,8,248,6,10,67,4.1,18,42,17,0
U134163,47,2,4,6,3,12.99,4,3,1,1,45,9,8,38,3.5,38,26,26,1
U134164,59,2,2,26,1,7.99,1,3,3,7,166,17,14,85,4.4,11,36,34,0
